"email";"programChannel";"gender";"firstName";"lastName";"birthday";"countryBirth";"nationality";"postalCode";"city";"country";"diploma";"diplomaChannel";"diplomaDetails";"diplomaYear";"establishment";"establishmentPostalCode";"establishmentCity"
"monemail224049@test.test";"AST2";"M";"THEANA ";"SOUBRIE";"2001-04-23";"FRA  ";"Française";"94220";"CHARENTON LE PONT ";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"PARIS 1 PANTHEON SORBONNE ";"75231";"PARIS "
"monemail224051@test.test";"AST1";"M";"WILFRIED";"ADDOUQANI";"2002-08-30";"FRA  ";"Française";"59110";"LA MADELEINE ";"FRA  ";"LICENCE 2";"ÉCONOMIE";;;"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail224052@test.test";"AST2";"F";"SUMITTHRA";"BOUGAMONT";"2000-07-07";"FRA  ";"Française";"69009";"LYON";"FRA  ";"LICENCE 3";"DROIT";;"2018";"UNIVERSITE JEAN MOULIN LYON III";"69008";"LYON"
"monemail224054@test.test";"AST2";"M";"MOHAMED";"GRISOLLET";"2001-04-22";"FRA  ";"Française";"78150";"LE CHESNAY";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";;"2019";"LYCÉE NOTRE-DAME DU GRANDCHAMP";"78150";"LE CHESNAY"
"monemail224055@test.test";"AST2";"M";"ALBAN";"MOUNDI";"2001-04-22";"FRA  ";"Française";"78150";"LE CHESNAY";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";;"2019";"NOTRE DAME DU GRANDCHAMP";"78000";"VERSAILLES"
"monemail224056@test.test";"AST1";"F";"FAWAZ";"COEURVEILLÉ";"1998-09-18";"FRA  ";"Française";"13003";"MARSEILLE";"FRA  ";"BTS";" Autre - Préciser";"BTS MECP OPTION MANAGEMENT";"2016";"ECOLE PEYREFITTE ESTHETIQUE";"13090";"AIX-EN-PROVENCE"
"monemail224058@test.test";"AST1";"M";"ROSE";"MIANKE BAM";"2001-03-01";"FRA  ";"Française";"21200";"RUFFEY-LES-BEAUNE";"FRA  ";"LICENCE 2";"SCIENCES DE LA VIE ET DE LA TERRE";;"2019";"UNIVERSITÉ DE BOURGOGNE";"21000";"DIJON"
"monemail224060@test.test";"AST2";"F";"PAUL";"WENCEWIEZ";"2001-10-01";"FRA  ";"Française";"75015";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2019";"UNIVERSITÉ DE PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail224061@test.test";"AST2";"F";"PAUL";"DOREY";"2001-04-03";"FRA  ";"Française";"30240";"LE GRAU DU ROI";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITÉ PAUL VALERY ";"34090";"MONTPELLIER"
"monemail224062@test.test";"AST2";"M";"LOIC";"ATTALI";"2001-07-19";"FRA  ";"Française";"67790";"STEINBOURG";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR EN MANAGEMENT";"2019";"ICN BUSINESS SCHOOL";"54000";"NANCY"
"monemail224063@test.test";"AST2";"M";"ALICE";"SEGATTI";"2001-01-14";"FRA  ";"Française";"92190";"MEUDON";"FRA  ";"LICENCE 3";" Autre - Préciser";"LICENCE INTERNATIONALE ECONOMIE GESTION";"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail224064@test.test";"AST1";"M";"INAYA";"SYLLA";"2002-04-04";"FRA  ";"Française";"59223";"RONCQ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM";"59000";"LILLE"
"monemail224065@test.test";"AST2";"F";"SARAN";"TOG";"2000-12-30";"FRA  ";"Française";"94400";"VITRY SUR SEINE";"FRA  ";"MASTER 1";"COMMERCE/MARKETING";;"2018";"UNIVERSITE PARIS 1 PANTHEON SORBONNE";"75231";"PARIS CEDEX 05"
"monemail224066@test.test";"AST2";"F";"MOHAMED AZIZ ";"EL BADRI";"2001-08-01";"FRA  ";"Française";"75001";"PARIS ";"FRA  ";"LICENCE 3";"DROIT";;"2019";"INSTITUT CATHOLIQUE DE PARIS ";"75006";"PARIS "
"monemail224068@test.test";"AST2";"F";"AMBRE";"TRUONG";"2001-07-04";"FRA  ";"Française";"67170";"BRUMATH";"FRA  ";"LICENCE 3";" Autre - Préciser";"DOUBLE LICENCE ECONOMIE-GESTION / LANGUES ETRANGERES APPLIQUEES";"2019";"UNIVERSITE DE STRASBOURG";"67000";"STRASBOURG"
"monemail224069@test.test";"AST2";"M";"FLORIAN";"AIT BOUIFADEN";"2002-03-04";"FRA  ";"Française";"59700";"MARCQ EN BAROEUL";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"59777";"LILE"
"monemail224070@test.test";"AST2";"M";"IANJA";"RATTI";"2002-07-04";"FRA  ";"Française";"91470";"LIMOURS ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PARIS II PANTHÉON-ASSAS";"75006";"PARIS "
"monemail224072@test.test";"AST2";"F";"LÉANE ";"GRIB";"1999-04-25";"FRA  ";"Française";"75009";"PARIS";"FRA  ";"LICENCE 3";" Autre - Préciser";"MANAGEMENT DU SPORT";"2017";"ILEPS (ECOLE SUPÉRIEURE DES METIERS DU SPORT)";"95000";"CERGY PONTOISE"
"monemail224073@test.test";"AST2";"F";"MARIE";"DJABALI";"2000-09-06";"FRA  ";"Française";"78600";"LE MESNIL LE ROI";"FRA  ";"LICENCE 3";" Autre - Préciser";"DOUBLE LICENCE DROIT - ECONOMIE";"2018";"UNIVERSITE PARIS NANTERRE";"92000";"NANTERRE"
"monemail224075@test.test";"AST2";"F";"INES";"KETCHATANG";"2000-10-05";"FRA  ";"Française";"34000";"MONTPELLIER";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2018";"UNIVERSITE PAUL VALERY";"34090";"MONTPELLIER"
"monemail224076@test.test";"AST2";"F";"PAUL";"DO SOUTO";"2000-06-13";"FRA  ";"Française";"75014";"PARIS";"FRA  ";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"2017";"INALCO";"75013";"PARIS"
"monemail224077@test.test";"AST2";"F";"MARWEN";"TINNIRELLO";"2002-05-08";"FRA  ";"Française";"06600";"ANTIBES";"FRA  ";"LICENCE 3";"DROIT";;"2019";"UNIVERSITE TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail224078@test.test";"AST2";"F";"TOM";"ROLLIN";"2000-05-09";"FRA  ";"Française";"78150";"LE CHESNAY";"FRA  ";"MASTER 1";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail224079@test.test";"AST2";"F";"AMINE";"WACKERS";"2001-08-24";"FRA  ";"Française";"06400";"CANNES";"FRA  ";"DUETI";"Préciser l'intitulé";"BUSINESS AND ADMINISTRATION ";"2019";"IUT DE NICE DE L'UNIVERSITÉ CÔTE D'AZUR";"06200";"NICE"
"monemail224080@test.test";"AST2";"M";"LUCIE";"HADDOUMI";"1999-04-18";"FRA  ";"Française";"93360";"NEUILLY-PLAISANCE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MARKETING ET DEVELOPPEMENT";"2016";"INSEEC BACHELOR";"75016";"PARIS"
"monemail224081@test.test";"AST1";"M";"ENZA";"CHIGNAC";"2001-09-11";"FRA  ";"Française";"67000";"STRASBOURG";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"LYCÉE SAINTE CLOTILDE";"67000";"STRASBOURG"
"monemail224082@test.test";"AST1";"F";"ALIX";"GIULIANI";"1995-04-22";"COD  ";"Congolaise";"59110";"LA MADELEINE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2014";"UNIVERSITE DE LILLE 1 ";"59650";"VILLENEUVE-D’ASCQ"
"monemail224084@test.test";"AST1";"M";"AXEL";"MARTIN FORNIER DE CLAUSONNE";"2001-03-12";"FRA  ";"Française";"35540";"MINIAC-MORVAN";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS";;"2019";"IUT DE SAINT-MALO";"35400";"SAINT-MALO"
"monemail224086@test.test";"AST2";"M";"EMILE";"RADU";"2000-06-26";"FRA  ";"Française";"69300";"CALUIRE-ET-CUIRE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"IAE LYON";"69008";"LYON"
"monemail224087@test.test";"AST2";"F";"LOUIS";"SINA";"2001-08-09";"FRA  ";"Française";"69000";"LYON";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"IAE LYON JEAN MOULIN LYON III";"69008";"LYON"
"monemail224088@test.test";"AST2";"M";"LE CARLUER";"CHNAYTI";"2001-09-17";"FRA  ";"Française";"38300";"BOURGOIN-JALLIEU";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"MANAGEMENT";"2019";"BURGUNDY SCHOOL OF BUSINESS";"69008";"LYON"
"monemail224089@test.test";"AST2";"M";"DIEGO";"BLONDEL";"2001-09-12";"FRA  ";"Française";"69600";"OULLINS (069)";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE CLAUDE BERNARD LYON 1";"69100";"VILLEURBANNE"
"monemail224090@test.test";"AST2";"F";"LAUREN";"PLANSON";"2001-04-30";"FRA  ";"Française";"59910";"BONDUES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERISTE CATHOLIQUE DE LILLE";"59000";"LILLE"
"monemail224091@test.test";"AST2";"M";"YVES";"ROCHETTE DE LEMPDES";"2001-07-10";"FRA  ";"Française";"69006";"LYON ";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITÉ LUMIÈRE LYON 2";"69007";"LYON"
"monemail224092@test.test";"AST2";"M";"GABRIEL";"ESSAKIT";"1997-12-26";"FRA  ";"Française";"34070";"MONTPELLIER";"FRA  ";"MASTER 1";"FINANCE";;"2016";"UNIVERSITÉ MONTPELLIER, SITE RICHTER";"34960";"MONTPELLIER"
"monemail224093@test.test";"AST2";"F";"MARTIN";"YAHMI";"2000-03-30";"FRA  ";"Française";"44000";"NANTES";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR IN MANAGEMENT";"2019";"AUDENCIA BACHELORS";"44100";"NANTES"
"monemail224094@test.test";"AST2";"F";"SHAM";"MABRU";"2001-07-01";"FRA  ";"Française";"69002";"LYON";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";"PRÉPA AST LYON 2 - INSTITUTION NOTRE DAME DES MINIMES / LICENCE 3 ADMINISTRATION ECONOMIQUE ET SOCIA";"2019";"UNIVERSITÉ LYON 2 ";"69365";"LYON"
"monemail224095@test.test";"AST2";"M";"SOFIANE";"DE BROUWER";"2000-02-25";"FRA  ";"Française";"92300";"LEVALLOIS-PERRET";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ PARIS X NANTERRE";"92000";"NANTERRE"
"monemail224096@test.test";"AST2";"F";"FAYÇAL";"FOUCHÉ";"2000-02-09";"FRA  ";"Française";"94110";"ARCUEIL";"FRA  ";"LICENCE 3";" Autre - Préciser";"LICENCE MANAGEMENT GÉNÉRAL ET INTERNATIONAL";"2019";"UPEC";"75013 ";"PARIS"
"monemail224097@test.test";"AST2";"M";"JORIS";"CHASSARD";"2001-02-15";"FRA  ";"Française";"69100";"VILLEURBANNE ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITE JEAN MOULIN LYON 3";"69008";"LYON"
"monemail224099@test.test";"AST2";"F";"ALEXANE";"LE PEMP";"2001-07-24";"FRA  ";"Française";"1180";"UCCLE";"BEL  ";"LICENCE 3";"ÉCONOMIE";;"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59000";"LILLE"
"monemail224100@test.test";"AST2";"M";"ORNELLA";"JACQMIN";"1998-12-28";"FRA  ";"Française";"75116";"PARIS";"FRA  ";"MASTER 1";"DROIT";;"2017";"FACO";"75006";"PARIS"
"monemail224101@test.test";"AST1";"M";"CHLOÉ";"BASTIDE";"2002-12-21";"FRA  ";"Française";"78150";"LE CHESNAY";"FRA  ";"LICENCE 2";" Autre - Préciser";"ECONOMIE ET FINANCE";"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail224103@test.test";"AST2";"M";"NICOLAS";"BASSIN";"2001-06-11";"FRA  ";"Française";"75116";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PANTHÉON-ASSAS";"75116";"PARIS"
"monemail224105@test.test";"AST2";"M";"PAULINE";"HARMON";"2001-02-25";"FRA  ";"Française";"31520";"RAMONVILLE SAINT AGNE";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ TOULOUSE 1 CAPTIOLE";"31000";"TOULOUSE"
"monemail224107@test.test";"AST2";"F";"JUSTINE";"CIRAUDO";"2001-12-18";"FRA  ";"Française";"26600";"CROZES-HERMITAGE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PARIS DAUPHINE-PSL";"75016";"PARIS"
"monemail224109@test.test";"AST2";"F";"LOLA";"RANGASSAMY";"2000-05-30";"FRA  ";"Française";"59100";"ROUBAIX";"FRA  ";"LICENCE 3";"DROIT";;"2018";"UNIVERSITÉ DE LILLE 2";"59000";"LILLE"
"monemail224110@test.test";"AST2";"F";"LÉANE ";"CHAUVEAU";"2001-05-27";"FRA  ";"Française";"94120";"FONTENAY SOUS BOIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PARIS II PANTHÉON ASSAS";"75006";"PARIS"
"monemail224111@test.test";"AST2";"F";"ASSIA";"BOUZIDI";"1999-05-12";"FRA  ";"Française";"31200";"TOULOUSE";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2017";"UNIVERSITÉ TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail224112@test.test";"AST2";"F";"HÉLÈNE";"KHABOUZE";"1999-01-22";"FRA  ";"Française";"06600";"ANTIBES";"FRA  ";"MASTER 1";"COMMERCE/MARKETING";;"2017";"KEDGE BUSINESS SCHOOL";"13009";"MARSEILLE"
"monemail224113@test.test";"AST2";"F";"ROUGUIATOU";"VARINOT";"2001-10-09";"FRA  ";"Française";"75001";"PARIS";"FRA  ";"LICENCE 3";" Autre - Préciser";"DOUBLE LICENCE DROIT-GESTION ";"2019";"UNIVERISTE PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail224115@test.test";"AST2";"M";"MAXIME";"MOREAU";"2000-10-09";"FRA  ";"Française";"75018";"PARIS";"FRA  ";"MASTER 1";"FINANCE";;"2018";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail224117@test.test";"AST2";"F";"GREGOIRE";"PLE";"2001-11-28";"MAR  ";"Marocaine";"06000";"NICE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ELMI";"06300";"NICE"
"monemail224118@test.test";"AST2";"M";"MAHAUT";"CHENU";"2000-04-29";"FRA  ";"Française";"92190";"MEUDON";"FRA  ";"LICENCE 3";"MATHEMATIQUES ET INFORMATIQUE APPLIQUEES AUX SCIENCES HUMAINES ET SOCIALES";;"2018";"UNIVERSITÉ PARIS-1 PANTHÉON SORBONNE";"75013";"PARIS"
"monemail224119@test.test";"AST2";"M";"CLAIRE ";"MARTIN FORNIER DE CLAUSONNE";"2001-01-05";"FRA  ";"Française";"94150";"RUNGIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"19";"UNIVERSITE PARIS SACLAY ";"92330";"SCEAUX"
"monemail224120@test.test";"AST2";"M";"ELYA";"PROTIN";"2000-04-03";"FRA  ";"Française";"95880";"ENGHIEN-LES-BAINS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITE PARIS SACLAY";"92330";"SCEAUX"
"monemail224122@test.test";"AST2";"M";"SAAD";"SOREL";"2000-10-24";"FRA  ";"Française";"31000";"TOULOUSE";"FRA  ";"LICENCE 3";"DROIT";;"2018";"UNIVERSITE TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail224123@test.test";"AST1";"M";"JULIEN";"JUNGAS";"2001-09-14";"FRA  ";"Française";"68700";"WATTWILLER";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2019";"IUT BELFORT MONTBÉLIAR";"90000";"BELFORT"
"monemail224124@test.test";"AST2";"M";"INES ";"MESMACQUE";"2000-11-02";"FRA  ";"Française";"06240";"BEAUSOLEIL";"FRA  ";"MASTER 1";" Autre - Préciser";"MATHÉMATIQUES APPLIQUÉES, STATISTIQUES";"2018";"UNIVERSITÉ AIX-MARSEILLE";"13003";"MARSEILLE"
"monemail224125@test.test";"AST2";"F";"SKANDER";"TEXIER";"2000-10-16";"MAR  ";"Marocaine";"92400";"COURBEVOIE";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2018";"PARIS 1 PANTHEON SORBONNE";"75005";"PARIS"
"monemail224126@test.test";"AST2";"F";"ALEXIS";"DUCROCQ";"1999-07-23";"FRA  ";"Française";"75014";"PARIS";"FRA  ";"LICENCE 3";"INFORMATION ET COMMUNICATION";"INFORMATION ET COMMUNICATION";"2017";"INSTITUT CATHOLIQUE DE PARIS";"75006";"PARIS"
"monemail224127@test.test";"AST2";"F";"MATTHIEU";"KOUBEOUNDOU-SYLLA";"2001-01-01";"MAR  ";"Marocaine";"76000";"ROUEN";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2018";"UNIVERSITÉ DE ROUEN NORMANDIE";"76000";"ROUEN"
"monemail224130@test.test";"AST1";"F";"EDEN";"ADI";"2002-06-22";"FRA  ";"Française";"00196";"ROME";"ITA  ";"BTS";"COMMERCE INTERNATIONAL";;"2020";"MAISON D'EDUCATION DE LA LEGION D'HONNEUR";"93200";"ST DENIS"
"monemail224131@test.test";"AST2";"M";"QUENTIN";"DE GISLAIN DE BONTIN";"2002-03-12";"FRA  ";"Française";"59000";"LILLE";"FRA  ";"LICENCE PROFESSIONNELLE";" Autre - Préciser";"COMMERCIALISATION DE PRODUITS ET SERVICES EN B TO B";"2019";"IUT C ROUBAIX";"59100";"ROUBAIX"
"monemail224132@test.test";"AST2";"M";"MARINE";"AGBO";"2000-01-31";"FRA  ";"Française";"69009";"LYON";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITE JEAN MOULIN LYON 3";"69008";"LYON"
"monemail224133@test.test";"AST2";"F";"JULIEN";"ALLES";"2001-12-24";"FRA  ";"Française";"92100";"BOULOGNE";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE ";"59800";"LILLE"
"monemail224134@test.test";"AST2";"M";"CÉLIAN";"BELHOUM";"2000-02-29";"FRA  ";"Française";"62940";"HAILLICOURT";"FRA  ";"LICENCE 3";"DROIT";;"2018";"INSTITUT CATHOLIQUE DE PARIS";"75270";"PARIS CEDEX 06"
"monemail224135@test.test";"AST1";"M";"BLANDINE";"ABBAS";"2000-06-19";"FRA  ";"Française";"75012";"PARIS";"FRA  ";"BTS";"COMMUNICATION";;"2019";"GREGOR MENDEL";"94300";"VINCENNES"
"monemail224136@test.test";"AST2";"M";"ISMAËL";"CABY";"2001-05-15";"FRA  ";"Française";"35340";"LA BOUËXIÈRE";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UNIVERSITÉ RENNES 2";"35000";"RENNES "
"monemail224138@test.test";"AST2";"F";"AXELLE";"VALLIERE";"2000-05-03";"FRA  ";"Française";"78960";"VOISINS LE BRETONNEUX";"FRA  ";"LICENCE 3";"SCIENCES SOCIALES";;"2018";"ESTHUA";"49100";"ANGERS"
"monemail224141@test.test";"AST1";"M";"MAIWENN";"THOMAS";"2002-09-04";"FRA  ";"Française";"53810";"CHANGÉ";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"INSTITUT UNIV. DE TECHNOLOGIE DE TOURS";"37100";"TOURS"
"monemail224142@test.test";"AST2";"M";"EMY";"BENDIMERED";"2000-01-07";"FRA  ";"Française";"57000";"METZ";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR EN AFFAIRES INTERNATIOALES";"2018";"EM STRASBOURG BUSINESS SCHOOL";"67000";"STRASBOURG"
"monemail224143@test.test";"AST2";"M";"KELTOUM";"ROCCO";"2001-12-25";"FRA  ";"Française";"33200";"BORDEAUX";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"LYCEE NICOLAS BREMONTIER";"33800";"BORDEAUX"
"monemail224144@test.test";"AST2";"F";"ORIANA";"HERBAUX";"2000-07-13";"FRA  ";"Française";"33000";"BORDEAUX";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"KEDGE BACHELOR ";"2018";"KEDGE BUSINESS SCHOOL";"33405";"TALENCE"
"monemail224145@test.test";"AST1";"M";"EVA";"DUGAST";"2002-12-15";"FRA  ";"Française";"33460";"SOUSSANS";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE GUSTAVE EIFFEL";"33800";"BORDEAUX"
"monemail224147@test.test";"AST1";"F";"RATI";"GARNIER ";"2002-01-18";"FRA  ";"Française";"93150";"LE BLANC-MESNIL";"FRA  ";"BTS";"COMMERCE INTERNATIONAL";;"2020";"AURLOM";"75002";"PARIS "
"monemail224148@test.test";"AST2";"F";"SACHA";"MEKOUAR";"1999-08-28";"FRA  ";"Française";"94400";"VITRY SUR SEINE";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"COMPTABILITÉ";"2017";"LYCÉE TEILHARD DE CHARDIN";"94100";"SAINT MAUR DES FOSSÉS "
"monemail224149@test.test";"AST1";"F";"SIMON";"AUBRY";"2001-03-29";"FRA  ";"Française";"31400";"TOULOUSE";"FRA  ";"LICENCE 2";"DROIT";;"2019";"UNIVERSITÉ TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail224151@test.test";"AST1";"M";"PIERRE";"IOUSSOUPOVA";"2000-03-09";"FRA  ";"Française";"59910";"BONDUES ";"FRA  ";"Autre diplôme (nous contacter)";NULL;;"2020";"ESDHEM";"59000";"LILLE"
"monemail224152@test.test";"AST2";"F";"EMMA";"DOMINGUEZ";"2001-07-26";"FRA  ";"Française";"31000";"TOULOUSE";"FRA  ";"LICENCE 3";" Autre - Préciser";"CPGE ATS ECONOMIE GESTION - LICENCE 3 ADMINISTRATION ECONOMIQUE ET SOCIALE";"2019";"LYCÉE OZENNE";"31000";"TOULOUSE"
"monemail224153@test.test";"AST1";"F";"NICOLAS";"SCAGLIONE-BOURSIER";"2001-07-16";"FRA  ";"Française";"95670";"MARLY-LA-VILLE";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2019";"LYCÉE ANDRÉ BOULLOCHE";"93190";"LIVRY-GARGAN"
"monemail224154@test.test";"AST2";"M";"NICOLAS";"ESPINOSA";"2001-03-30";"FRA  ";"Française";"35000";"RENNES ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ DE RENNES 1";"35000";"RENNNES"
"monemail224156@test.test";"AST2";"F";"XAVIER";"VARDON";"2001-03-30";"FRA  ";"Française";"69110";"STE FOY LES LYON";"FRA  ";"DUETI";"Préciser l'intitulé";"GESTION ET COMMERCE SPÉCIALITÉ GEA";"2019";"IUT CLAUDE BERNARD LYON 1";"69100";"VILLEURBANNE"
"monemail224158@test.test";"AST2";"F";"CLÉMENT";"MICHEL";"2001-03-16";"FRA  ";"Française";"67310";"SCHARRACHBERGHEIM";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";;"2018";"EM STRSBOURG BUSINESS SCHOOL";"67000";"STRASBOURG"
"monemail224160@test.test";"AST2";"F";"MAELLE";"PIRES";"2001-12-18";"FRA  ";"Française";"62130";"CROISETTE";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2019";"UNIVERSITÉ CATHOLIQUE DE LILLE - FGES";"59800";"LILLE"
"monemail224162@test.test";"AST1";"F";"NILS";"JACQUART";"2003-03-14";"FRA  ";"Française";"33620";"MARCENAIS";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCEE GUSTAVE EIFFEL";"33800";"BORDEAUX"
"monemail224163@test.test";"AST1";"F";"CAMILLE";"HADDOU";"2000-05-18";"CAN  ";"Française";"34000";"MONTPELLIER";"FRA  ";"LICENCE 2";"DROIT";;"2018";"UNIVERSITÉ DE MONTPELLIER ";"34060";"MONTPELLIER"
"monemail224164@test.test";"AST2";"F";"CÉLIAN";"MEGUELLATI";"2000-08-03";"FRA  ";"Française";"69200";"VENISSIEUX";"FRA  ";"LICENCE 3";" Autre - Préciser";;"2018";"IAE NICE";"06300";"NICE"
"monemail224165@test.test";"AST2";"M";"ELISE";"BOGO";"2001-12-22";"FRA  ";"Française";"78000";"VERSAILLES";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2019";"UVSQ UNIVERSITE PARIS-SACLAY";"78";"SAINT-QUENTIN EN YVELINES"
"monemail224166@test.test";"AST2";"M";"ELÉONORE";"GHAFIR";"2001-04-15";"FRA  ";"Française";"31320";"PECHABOU";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BUSINESS DEVELOPMENT ";"2019";"TOULOUSE BUSINESS SCHOOL";"31320";"TOULOUSE"
"monemail224167@test.test";"AST2";"M";"KELLY";"BIDON";"2001-04-28";"FRA  ";"Française";"21000";"DIJON";"FRA  ";"LICENCE 3";"GESTION";;"2018";"INSTITUT D'ADMINISTRATION DES ENTREPRISES";"21000";"DIJON"
"monemail224169@test.test";"AST2";"M";"MARGAUX";"DIMITRIJEVIC";"2001-04-10";"FRA  ";"Française";"75016";"PARIS";"FRA  ";"Diplôme homologué niveau II RNCP";"Préciser l'intitulé";"INTERNATIONAL HOSPITALITY MANAGEMENT";"2019";"VATEL BRUXELLES";"1000";"BRUXELLES"
"monemail224171@test.test";"AST1";"M";"LISA-MARIE";"DOMAN";"2001-12-15";"FRA  ";"Française";"59700";"MARCQ EN BAROEUL";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM L2";"59777";"LILLE "
"monemail224172@test.test";"AST2";"M";"OGUZHAN";"DELLOUE";"2001-08-30";"FRA  ";"Française";"75016";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE"
"monemail224173@test.test";"AST2";"F";"NOA";"BARTOLINI";"2000-06-28";"FRA  ";"Française";"69006";"LYON";"FRA  ";"LICENCE 3";"GESTION";;"2018";"IAE LYON ";"69008";"LYON"
