"email";"dual";"dualDiploma";"dualDiplomaChannel";"dualDiplomaDetails";"dualEstablishment";"dualEstablishmentPostalCode";"dualEstablishmentCity";"secondLanguageExam";"sport";"sportLevel";"scholarShip";"scholarShipLevel";"tt"
"monemail223927@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223928@test.test";"1";;;;;;;"Chinois";"0";;"1";;"0"
"monemail223929@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223930@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223931@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223933@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223934@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail223935@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223936@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223937@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223938@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223941@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223942@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223943@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223944@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223946@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223947@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223948@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223950@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223951@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223952@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223953@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223954@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223955@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223956@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223958@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223959@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223961@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223962@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223963@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223964@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223965@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223967@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223968@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223969@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223970@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223971@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223974@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223976@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223977@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223978@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail223979@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223980@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223982@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail223983@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223984@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223986@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223987@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail223988@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223989@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223990@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223991@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223992@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223993@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223994@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223996@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail223997@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail223998@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail223999@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224000@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224001@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224002@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224003@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224004@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224005@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224006@test.test";"0";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail224007@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224009@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224010@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224011@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224012@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224013@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224014@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224015@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224017@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224018@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224020@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224021@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224022@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224023@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224024@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224025@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224026@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224027@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224028@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224029@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224030@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224031@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224032@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224033@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224035@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224037@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224038@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224042@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224043@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224044@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224047@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224048@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224049@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224051@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224052@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224054@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224055@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224056@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224058@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224060@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224061@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224062@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224063@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224064@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224065@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224066@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224068@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224069@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224070@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224072@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224073@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224075@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224076@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224077@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224078@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224079@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224080@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224081@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224082@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224084@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224086@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224087@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224088@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224089@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224090@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224091@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224092@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224093@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224094@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224095@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224096@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224097@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224099@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224100@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224101@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224103@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224105@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224107@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224109@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224110@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224111@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224112@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224113@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224115@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224117@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224118@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224119@test.test";"0";;;;;;;"Chinois";"0";;"1";;"0"
"monemail224120@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224122@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224123@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224124@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224125@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224126@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224127@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224130@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224131@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224132@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224133@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224134@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224135@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224136@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224138@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224141@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224142@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224143@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224144@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224145@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224147@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224148@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224149@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224151@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224152@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224153@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224154@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224156@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224158@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224160@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224162@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224163@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224164@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224165@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224166@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224167@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224169@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224171@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224172@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224173@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224175@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224176@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224177@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224178@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224180@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224181@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224183@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224184@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224185@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224186@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224187@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224188@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224189@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224191@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224193@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224194@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224195@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224196@test.test";"1";;;;;;;"Italien";"0";;"1";;"0"
"monemail224198@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224199@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224200@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224202@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224204@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224205@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224207@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224208@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224209@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224210@test.test";"1";;;;;;;"Italien";"0";;"1";;"0"
"monemail224211@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224212@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224213@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224214@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224216@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224217@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224219@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224220@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224221@test.test";"1";;;;;;;"Russe";"0";;"1";;"0"
"monemail224222@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224227@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224228@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224229@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224230@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224233@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224234@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224235@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224236@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224237@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224238@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224239@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224240@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224241@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224243@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224245@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224246@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224247@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224248@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224249@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224250@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224251@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224253@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224254@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224255@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224256@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224257@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224258@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224259@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224260@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224262@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224263@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224265@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224266@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224267@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224269@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224270@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224271@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224272@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224273@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224275@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224276@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224277@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224278@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224280@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224281@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224282@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224283@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224284@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224287@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224288@test.test";"1";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224289@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224290@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224291@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224293@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224295@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224297@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224298@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224299@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224301@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224302@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224303@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224304@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224305@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224307@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224308@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224309@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224310@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224311@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224312@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224313@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224314@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224316@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224317@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224318@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224320@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224321@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224322@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224323@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224324@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224325@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224327@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224328@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224329@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224330@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224331@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224332@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224333@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224334@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224335@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224336@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224337@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224338@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224339@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224340@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224342@test.test";"0";;;;;;;"Allemand";"0";;"1";;"1"
"monemail224344@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224345@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224346@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224347@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224351@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224353@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224354@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224355@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224357@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224358@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224359@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224360@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224361@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224362@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224363@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224364@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224365@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224366@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224367@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224368@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224369@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224370@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
